Date	RegionId	DangerLevel	ApsTemperature	ApsTemperatureMeanLast2days	ApsTemperatureMeanLast7days	ApsTemperatureMeanLast14days	ApsTemperatureMeanLast30days	ApsTemperatureMin	ApsTemperatureMinMeanLast2days	ApsTemperatureMinMeanLast7days	ApsTemperatureMinMeanLast14days	ApsTemperatureMinMeanLast30days	ApsTemperatureMax	ApsTemperatureMaxMeanLast2days	ApsTemperatureMaxMeanLast7days	ApsTemperatureMaxMeanLast14days	ApsTemperatureMaxMeanLast30days	ApsPercipitation	ApsPercipitationMeanLast2days	ApsPercipitationMeanLast7days	ApsPercipitationMeanLast14days	ApsPercipitationMeanLast30days	ApsPercipitationMostExposedArea	ApsPercipitationMostExposedAreaMeanLast2days	ApsPercipitationMostExposedAreaMeanLast7days	ApsPercipitationMostExposedAreaMeanLast14days	ApsPercipitationMostExposedAreaMeanLast30days	ApsFreezingElevationsTemperature	ApsFreezingElevationsTemperatureMeanLast2days	ApsFreezingElevationsTemperatureMeanLast7days	ApsFreezingElevationsTemperatureMeanLast14days	ApsFreezingElevationsTemperatureMeanLast30days	FcObserved	FcObservedLast2days	FcObservedLast7days	FcObservedLast14days	FcObservedLast30days	DhObserved	DhObservedLast2days	DhObservedLast7days	DhObservedLast14days	DhObservedLast30days	ShObserved	ShObservedLast2days	ShObservedLast7days	ShObservedLast14days	ShObservedLast30days	NewSnowSlabProblem	NewSnowSlabProblemLast2days	NewSnowSlabProblemLast7days	NewSnowSlabProblemLast14days	NewSnowSlabProblemLast30days	NewSnowLooseProblem	NewSnowLooseProblemLast2days	NewSnowLooseProblemLast7days	NewSnowLooseProblemLast14days	NewSnowLooseProblemLast30days	WindSlabProblem	WindSlabProblemLast2days	WindSlabProblemLast7days	WindSlabProblemLast14days	WindSlabProblemLast30days	PersistentWeakLayerProblem	PersistentWeakLayerProblemLast2days	PersistentWeakLayerProblemLast7days	PersistentWeakLayerProblemLast14days	PersistentWeakLayerProblemLast30days	WetSlabProblem	WetSlabProblemLast2days	WetSlabProblemLast7days	WetSlabProblemLast14days	WetSlabProblemLast30days	WetLooseProblem	WetLooseProblemLast2days	WetLooseProblemLast7days	WetLooseProblemLast14days	WetLooseProblemLast30days	GlideSnowProblemProblem	GlideSnowProblemProblemLast2days	GlideSnowProblemProblemLast7days	GlideSnowProblemProblemLast14days	GlideSnowProblemProblemLast30days
2017-05-12	3010.0	2	-8.299999	-9.03333266666667	-8.00624975	-6.4199998932	-7.39677417993548	-12.533	-13.2942225333333	-12.1515522125	-10.3558001133333	-11.3682151412903	3.8	3	2.345833286875	3.600000029	2.80564516854839	0	0	0	0	0	0	0	0	0	0	0	0	150	106.666666666667	51.6129032258064	0	0	1	3	8	0	0	0	0	0	0	0	1	2	2	0	0	2	2	4	0	0	0	0	0	2	6	9	14	27	0	0	11	21	26	0	0	0	1	1	1	3	5	10	37	0	0	0	0	0
2017-05-13	3010.0	2	-7.3	-8.29999933333333	-8.22499975	-6.5399998932	-7.29677417993548	-11.9	-12.7081112666667	-12.3474272125	-10.52838898	-11.2423146090323	4.93041658	3.81013886	2.400677069375	3.59036113433333	2.93001344532258	0	0	0	0	0	0	0	0	0	0	0	0	0	106.666666666667	51.6129032258064	0	0	0	2	8	0	0	0	0	0	0	0	1	2	2	0	0	2	2	4	0	0	0	0	0	2	6	10	15	28	0	0	9	21	26	0	0	0	1	1	1	3	6	9	36	0	0	0	0	0
2017-05-14	3010.0	2	-6.45	-7.34999966666667	-8.20624975	-6.64666653453333	-7.12903224445161	-11.66125	-12.0314166666667	-12.47628135	-10.7687556466667	-11.1270968670968	5.95833349	4.89625002333333	2.975677086875	3.59869446766667	3.13646506316129	0	0	0	0	0	0	0	0	0	0	0	0	0	106.666666666667	51.6129032258064	0	0	0	2	8	0	0	0	0	0	0	0	1	2	2	0	0	2	2	4	0	0	0	0	0	0	4	9	15	27	0	0	7	19	26	2	2	2	3	3	1	3	7	9	35	0	0	0	0	0
2017-05-15	3010.0	2	-3.6	-5.78333333333333	-7.56874975	-6.47999986786667	-6.92258063154839	-9.027833	-10.8630276666667	-12.164854225	-10.7550778466667	-10.9699301896774	7.8	6.22958335666667	3.98088542125	3.903138911	3.36173388048387	0	0	0	0	0	0	0	0	0	0	0	0	0	106.666666666667	51.6129032258064	1	1	1	3	9	0	0	0	0	0	0	0	0	2	2	0	0	2	2	4	0	0	0	0	0	0	2	8	14	26	0	0	5	19	26	2	4	4	5	5	1	3	8	8	34	0	0	0	0	0
2017-05-16	3010.0	2	0	-3.35	-6.53124975	-6.11999986786667	-6.62258063154839	-4.258333	-8.31580533333333	-11.1607292	-10.4523000466667	-10.6643790832258	9.458333	7.73888883	5.04338538375	4.320361111	3.62194892403226	0	0	0	0	0	0	0	0	0	0	400	133.333333333333	50	133.333333333333	64.5161290322581	0	1	1	3	9	0	0	0	0	0	0	0	0	2	2	0	0	1	2	4	0	0	0	0	0	0	0	8	13	25	0	0	3	17	26	2	6	6	7	7	1	3	9	9	33	0	0	0	0	0
2017-05-17	3010.0	2	0	-1.2	-5.55624975	-5.76999986786667	-6.29354834767742	-4.333	-5.87305533333333	-10.13288545	-10.11727778	-10.3179462670968	10.3416662	9.19999973333333	5.93609365875	4.72980552433333	3.94345428532258	0	0	0	0	0	0	0	0	0	0	800	400	150	160	90.3225806451613	0	1	1	2	9	0	0	0	0	0	0	0	0	2	2	0	0	0	2	4	0	0	0	0	0	0	0	8	12	24	0	0	0	15	26	1	5	7	8	8	2	4	9	11	33	0	0	0	0	0
2017-05-18	3010.0	2	1.25	0.416666666666667	-4.21249975	-5.3733332012	-5.97096770251613	-4.6805	-4.42394433333333	-9.010656225	-9.85875558	-10.0653441187097	11.2583332	10.3527774666667	7.03088530875	5.11147218433333	4.285389764	0	0	0	0	0	0	0	0	0	0	1200	800	300	240	129.032258064516	0	0	1	2	9	0	0	0	0	0	0	0	0	2	2	0	0	0	2	4	0	0	0	0	0	0	0	6	11	23	0	0	0	13	26	1	4	8	9	9	2	5	10	13	33	0	0	0	0	0
2017-05-19	3010.0	2	-3.15	-0.633333333333333	-3.443749875	-5.5533332	-5.78548383154839	-7.84458351	-5.61936117	-8.27981243875	-10.0611944806667	-9.88058605451613	6.758333	9.45277746666667	7.53817693375	5.01813878433333	4.49184136564516	0	0	0	0	0	0	0	0	0	0	400	800	350	266.666666666667	141.935483870968	0	0	1	2	9	0	0	0	0	0	0	0	0	1	2	0	0	0	2	4	0	0	0	0	0	0	0	4	11	22	0	0	0	11	26	2	4	10	10	11	1	5	10	14	32	0	0	0	0	0
2017-05-20	3010.0	1	-2.2	-1.36666666666667	-2.68125	-5.32999986666667	-5.6645160896129	-5.9	-6.14169450333333	-7.45068743875	-9.76566114733333	-9.73955110935484	7.4	8.47222206666667	7.98817693375	5.21202769633333	4.6171101833871	0	0	0	0	0	0	0	0	0	0	400	666.666666666667	400	213.333333333333	154.838709677419	0	0	1	1	9	0	0	0	0	0	0	0	0	1	2	0	0	0	2	4	0	0	0	0	0	0	0	2	10	21	0	0	0	9	26	2	5	12	12	13	1	4	10	15	33	0	0	0	0	0
2017-05-21	3010.0	1	-1.25	-2.2	-1.925	-4.9733332	-5.51612899283871	-5.07208347	-6.27222232666667	-6.5971978725	-9.39510558533333	-9.59545433483871	8.491333	7.54988866666667	8.43329148625	5.68756100633333	4.76602415112903	0	0	0	0	0	0	0	0	0	0	400	400	450	240	167.741935483871	0	0	1	1	8	0	0	0	0	0	0	0	0	1	2	0	0	0	2	4	0	0	0	0	0	0	0	0	9	20	0	0	0	7	26	2	6	14	14	15	1	3	10	16	34	0	0	0	0	0
2017-05-22	3010.0	2	-4	-2.48333333333333	-1.61875	-4.65999986666667	-5.438709638	-9.772083	-6.91472215666667	-6.3610519975	-9.27862778533333	-9.60316668967742	7.79166651	7.89433317	8.66245811375	6.223116552	4.87247577016129	0	0	0	0	0	0	0	0	0	0	800	533.333333333333	550	293.333333333333	193.548387096774	0	0	1	1	8	0	0	0	0	0	0	0	0	0	2	0	0	0	2	4	0	0	0	0	0	1	1	1	9	19	0	0	0	5	25	0	4	12	14	15	2	4	11	18	33	0	0	0	0	0
2017-05-23	3010.0	1	-5.25	-3.5	-1.825	-4.45666653333333	-5.38709672251613	-9.272083	-8.03874982333333	-6.3915832475	-9.07734443866667	-9.54787098	5.2	7.16099983666667	8.33745811375	6.505894332	4.92220695403226	0	0	0	0	0	0	0	0	0	0	400	533.333333333333	600	320	206.451612903226	0	0	0	1	8	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	2	2	10	20	0	0	0	3	24	0	2	10	14	15	2	5	12	20	35	0	0	0	0	0
2017-05-24	3010.0	1	-2.55	-3.93333333333333	-2.14375	-4.10666653333333	-5.20161285154839	-6.61925	-8.554472	-6.6866978725	-8.681577772	-9.41390861548387	7.3166666	6.76944437	8.06974981375	6.780338772	5.10365856693548	0	0	0	0	0	0	0	0	0	0	0	400	550	320	206.451612903226	0	0	0	1	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	4	4	12	22	0	0	0	0	23	0	0	8	14	15	1	5	12	19	34	0	0	0	0	0
2017-05-25	3010.0	1	-6.1	-4.63333333333333	-2.90625	-3.87999986666667	-5.13548381929032	-11.6246672	-9.17200006666667	-7.5981562725	-8.54599999866667	-9.3810914283871	5.1	5.8722222	7.41454153875	6.95367210533333	5.20957254370968	0	0	0	0	0	0	0	0	0	0	400	266.666666666667	500	346.666666666667	219.354838709677	0	0	0	1	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	4	5	11	23	0	0	0	0	22	0	0	7	14	15	2	5	12	20	34	0	0	0	0	0
2017-05-26	3010.0	1	-5.55	-4.73333333333333	-3.75625	-3.62999993333333	-5.06290317412903	-12.01925	-10.0877224	-8.5155000225	-8.43452774533333	-9.41425004129032	5.0583334	5.825	6.63954156375	7.110894332	5.29666931951613	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	350	346.666666666667	219.354838709677	0	0	0	1	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	3	5	9	23	0	0	0	0	21	0	0	6	14	15	1	4	11	20	33	0	0	0	0	0
2017-05-27	3010.0	1	-4.9	-5.51666666666667	-3.975	-3.40333333333333	-4.97741930316129	-9.772083	-11.1386667333333	-8.75643745875	-8.250466612	-9.39874196387097	6.95833349	5.70555563	6.664541625	7.321449898	5.42570157758064	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	300	346.666666666667	219.354838709677	0	0	0	1	5	0	0	0	0	0	1	1	1	1	3	0	0	0	0	2	0	0	0	0	0	0	1	5	7	22	0	0	0	0	21	0	0	4	14	15	1	4	11	20	32	0	0	0	0	0
2017-05-28	3010.0	1	-5	-5.15	-4.325	-3.25	-4.91451607735484	-10.433	-10.7414443333333	-9.32306245875	-8.152666612	-9.33958067354838	5.85258341	5.95641676666667	6.47111455125	7.38292768666667	5.47336555854839	0	0	0	0	0	0	0	0	0	0	400	133.333333333333	300	373.333333333333	232.258064516129	0	0	0	1	4	0	0	0	0	0	0	1	1	1	3	0	0	0	0	2	0	0	0	0	0	2	2	7	7	23	0	0	0	0	21	0	0	2	14	15	1	3	11	20	31	0	0	0	0	0
2017-05-29	3010.0	2	-6.85000038	-5.58333346	-5.0250000475	-3.276666692	-4.95806447670968	-11.0720835	-10.4257221666667	-10.0730624625	-8.11338884533333	-9.3963844316129	2.6583333	5.15641673333333	5.74198958875	7.162927674	5.39540856822581	0	0	0	0	0	0	0	0	0	0	400	266.666666666667	300	400	245.161290322581	0	0	0	1	3	0	0	0	0	0	0	1	1	1	3	0	0	0	0	2	0	0	0	0	0	1	3	8	8	23	0	0	0	0	21	0	0	0	12	15	0	2	10	19	29	0	0	0	0	0
2017-05-30	3010.0	2	-5.8	-5.88333346	-5.2500000475	-3.42333335866667	-4.98870962574194	-10.0720835	-10.5257223333333	-10.110562525	-8.18300554533334	-9.46142744774193	2.95833349	3.8230834	5.13782296125	6.84014990666667	5.30266663274193	0	0	0	0	0	0	0	0	0	0	0	266.666666666667	200	400	245.161290322581	0	0	0	0	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	2	0	0	0	0	0	1	4	8	9	24	0	0	0	0	19	0	0	0	10	15	0	1	8	18	28	0	0	0	0	0
2017-05-31	3010.0	2	-5.35	-6.00000012666667	-5.2625000475	-3.78000002533333	-4.96451607735484	-10.3913336	-10.5118335333333	-10.25046885	-8.591872252	-9.49879304774194	5.5	3.70555559666667	5.17532296125	6.57626104	5.37578491177419	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	150	373.333333333333	245.161290322581	0	0	0	0	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	2	0	0	0	0	0	1	3	8	10	24	0	0	0	0	19	0	0	0	8	15	0	0	6	17	26	0	0	0	0	0
2016-12-02	3011.0	2	-7.35000038	-4.95000012666667	-4.375	-3.03	-3.13709677096774	-9.058333	-6.62958322666667	-6.35308328375	-4.995322202	-5.20272849064516	-0.55158335	2.26058335	2.59251041875	3.36322778333333	3.41150806196774	0	0	0	0	0	0	0	0	0	0	0	400	300	346.666666666667	316.129032258065	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-03	3011.0	2	-7.7	-6.83333346	-4.5062500475	-3.42333333333333	-3.25322580322581	-8.9	-8.3722221	-6.40067703375	-5.315322202	-5.28087096129032	0.433333367	0.771694472333333	2.434177089625	3.07211667446667	3.36554032058065	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	250	320	309.677419354839	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-04	3011.0	3	-2.35	-5.80000012666667	-4.1250000475	-3.48666666666667	-3.17096773870968	-3.51925	-7.15919433333333	-5.83329165875	-5.298272202	-5.1441263483871	3.70833325	1.19669442233333	2.772718745875	2.94656111113333	3.43355107058064	0	0	0	0	0	0	0	0	0	0	0	0	250	280	303.225806451613	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	3	3	3	3	0	0	0	0	0	0	0	0	0	0	2	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-05	3011.0	2	-5.45	-5.16666666666667	-4.1937500475	-3.74666666666667	-3.09999999677419	-7	-6.47308333333333	-5.84579165875	-5.50771664533333	-5.03534945483871	1.2	1.780555539	2.772718745875	2.64933889113333	3.49295967222581	0	0	0	0	0	0	0	0	0	0	200	66.6666666666667	250	266.666666666667	309.677419354839	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	3	4	4	4	0	0	0	0	0	0	0	0	0	0	2	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-06	3011.0	3	-2.05	-3.28333333333333	-4.0312500475	-3.72333333333333	-2.99838709354839	-4.17208338	-4.89711112666667	-5.6350103825	-5.53807775733333	-4.93391128645161	4.5583334	3.15555555	2.792510420875	2.8160055578	3.61365859922581	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	225	253.333333333333	309.677419354839	0	0	1	1	1	1	1	2	2	2	0	0	0	0	0	1	3	5	5	5	0	0	0	0	0	0	0	0	0	0	2	6	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-07	3011.0	3	-2.75	-3.41666666666667	-4.3937500475	-3.80666666666667	-2.90645160967742	-4	-5.05736112666667	-5.9350103825	-5.60346109066667	-4.82745967354839	2.6583333	2.80555556666667	2.417510420875	2.74656111113333	3.67172311377419	0	0	0	0	0	0	0	0	0	0	600	266.666666666667	250	280	329.032258064516	0	0	1	1	1	0	1	2	2	2	0	0	0	0	0	1	3	6	6	6	0	0	0	0	0	0	0	0	0	0	2	6	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-08	3011.0	2	-6.60000038	-3.80000012666667	-4.962500095	-4.21333335866667	-2.91290323483871	-9.06375	-5.74527779333333	-6.60896871	-6.03715553066667	-4.86499999612903	2.25833321	3.15833330333333	2.087302072125	2.6104499918	3.70720697796774	0	0	0	0	0	0	0	0	0	0	200	266.666666666667	175	266.666666666667	335.483870967742	0	0	1	1	1	0	1	2	2	2	0	0	0	0	0	1	3	7	7	7	0	0	0	0	0	0	0	0	0	0	0	4	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-09	3011.0	3	-7.14999962	-5.5	-5.1750000475	-4.60333333333333	-2.96451612580645	-8.430417	-7.16472233333333	-6.7679791725	-6.39401111	-4.88668012516129	0.3	1.73888883666667	1.820635397125	2.3904499918	3.67494891345161	0	0	0	0	0	0	0	0	0	0	0	266.666666666667	125	226.666666666667	335.483870967742	0	0	1	1	1	0	0	2	2	2	0	0	0	0	0	1	3	8	8	8	0	0	0	0	0	0	0	0	0	0	0	2	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-10	3011.0	3	-6.75	-6.83333333333333	-5.1	-4.61000002533333	-3.07903225483871	-7.95833349	-8.48416683	-6.63047923375	-6.356616676	-4.98668012193548	-0.225	0.777777736666667	1.861458315875	2.26211665846667	3.58650805377419	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	125	200	329.032258064516	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	1	3	8	9	9	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-11	3011.0	2	-4.8	-6.23333320666667	-4.7375	-4.57000002533333	-3.05806451290323	-6.5	-7.62958349666667	-6.33047923375	-6.25272780933333	-4.93211021870968	1.2166667	0.430555566666667	1.9593749825	2.27656110513333	3.58973386119355	0	0	0	0	0	0	0	0	0	0	0	0	125	200	322.58064516129	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	1	3	8	10	10	0	0	0	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-12	3011.0	2	-1.7	-4.41666666666667	-4.65625	-4.356666692	-2.98870967419355	-3.3	-5.91944449666667	-6.30307298375	-6.01272780933333	-4.85092742516129	3	1.33055556666667	1.87083332625	2.39656110513333	3.5878521386129	0	0	0	0	0	0	0	0	0	0	0	0	125	186.666666666667	322.58064516129	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	1	3	8	11	11	0	0	0	0	0	0	0	0	0	0	0	0	6	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-13	3011.0	2	-1.85	-2.78333333333333	-4.20625	-4.256666692	-3.02903225483871	-3.1583333	-4.31944443333333	-5.82286464625	-5.83272779	-4.87538978967742	4.8166666	3.0111111	2.32291665125	2.42433887846667	3.53704569312903	0	0	0	0	0	0	0	0	0	0	400	133.333333333333	150	200	329.032258064516	0	0	0	1	1	0	0	1	2	2	0	0	0	0	0	1	3	8	12	12	0	0	0	0	0	0	0	0	0	0	0	0	4	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016-12-14	3011.0	2	0.85	-0.9	-3.84375	-4.21000002533333	-3.05483870967742	-1.2	-2.55277776666667	-5.45135422375	-5.80606112333333	-4.90478495096774	6.01666641	4.61111100333333	2.5052082775	2.44822775246667	3.46338977087097	0	0	0	0	0	0	0	0	0	0	400	266.666666666667	200	200	322.58064516129	0	0	0	1	1	0	0	0	2	2	0	0	0	0	0	1	3	8	13	13	0	0	0	0	0	0	0	0	0	0	0	0	2	10	10	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0
2016-12-15	3011.0	3	1.1	0.0333333333333334	-3.3625	-4.00000002533333	-3.05322580645161	-1	-1.7861111	-5.07635422375	-5.62792223133333	-4.92360215419355	6.6	5.81111100333333	2.997916615	2.5615610858	3.44215322248387	0	0	0	0	0	0	0	0	0	0	800	533.333333333333	225	200	322.58064516129	0	0	0	1	1	0	0	0	2	2	0	0	0	0	0	1	3	8	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	2	2	2	2	2	0	2	2	2	2	0	0	0	0	0
2016-12-16	3011.0	2	2.55	1.5	-2.2187499525	-3.466666692	-3.01129032258065	0.425	-0.591666666666667	-3.89026047375	-5.122366678	-4.85756720870968	7.6	6.73888880333333	3.66562496375	2.9060055258	3.43355106119355	0	0	0	0	0	0	0	0	0	0	800	666.666666666667	300	226.666666666667	322.58064516129	0	0	0	1	1	0	0	0	2	2	0	0	0	0	0	2	4	9	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	1	3	3	3	3	0	2	2	2	2	0	0	0	0	0
2016-12-17	3011.0	2	0.2	1.28333333333333	-1.3	-2.96333333333333	-2.98387096774194	-2.2	-0.925	-3.11145834875	-4.665144478	-4.83759140645161	5.45833349	6.55277783	4.31041665	3.30666664846667	3.38838976764516	0	0	0	0	0	0	0	0	0	0	800	800	400	280	322.58064516129	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	4	9	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	3	3	3	3	0	0	2	2	2	0	0	0	0	0
2016-12-18	3011.0	2	1.1	1.28333333333333	-0.31875	-2.37666666666667	-2.86451612903226	-0.272083342	-0.682361114	-2.15067708025	-4.08995003413333	-4.68319624329032	6.116667	6.39166683	5.103125025	3.68555555733333	3.42468011216129	0	0	0	0	0	0	0	0	0	0	600	733.333333333333	475	320	322.58064516129	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	4	9	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	1	3	3	3	0	0	2	2	2	0	0	0	0	0
2016-12-19	3011.0	2	2	1.1	0.53125	-2.08666666666667	-2.74193548387097	-0.9583333	-1.143472214	-1.45796874275	-3.91922225413333	-4.58185215619355	9.016666	6.86388883	6.0781249375	4.03944440733333	3.56070159603226	0	0	0	0	0	0	0	0	0	0	2500	1300	787.5	486.666666666667	390.322580645161	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2	8	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	1	1	4	4	4	2	2	4	4	4	0	0	0	0	0
2016-12-20	3011.0	1	0.200000018	1.100000006	0.76875000225	-1.7099999988	-2.69032258006452	-2.75833321	-1.329583284	-1.390260394	-3.63644446813333	-4.54905645329032	9.6	8.24444433333333	6.9031249375	4.59944440733333	3.69000267022581	0	0	0	0	0	0	0	0	0	0	800	1300	887.5	526.666666666667	396.774193548387	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	2	8	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	1	4	4	4	0	2	4	4	4	0	0	0	0	0
2016-12-21	3011.0	1	0.9	1.03333333933333	1.11250000225	-1.51333333213333	-2.611290322	-1.75258327	-1.82308326	-1.21454164025	-3.4751444608	-4.48112903135484	7.766667	8.79444433333333	7.2718749875	4.813333314	3.75801343474194	0	0	0	0	0	0	0	0	0	0	800	1366.66666666667	937.5	580	409.677419354839	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	7	14	19	0	0	0	0	0	1	1	1	1	1	0	0	0	2	10	0	1	4	4	4	0	2	4	4	4	0	0	0	0	0
2016-12-22	3011.0	2	-1.95	-0.283333327333333	0.76250000225	-1.4599999988	-2.59677419296774	-4.41925	-2.97672216	-1.61694789025	-3.5030944608	-4.50379300877419	2.85833335	6.74166678333333	6.877083355	4.82666665066667	3.78381988474194	0	0	0	0	0	0	0	0	0	0	800	800	987.5	593.333333333333	429.032258064516	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	7	14	20	0	0	0	0	0	0	1	1	1	1	0	0	0	0	10	0	0	4	4	4	0	0	2	4	4	0	0	0	0	0
2016-12-23	3011.0	2	-3.6	-1.55	0.17500000225	-1.25999997346667	-2.66451612845161	-6.17208338	-4.11463888333333	-2.26345831275	-3.31031668613333	-4.60549731135484	1.5	4.04166678333333	6.239583355	4.77611110333333	3.71285214280645	0	0	0	0	0	0	0	0	0	0	200	600	912.5	593.333333333333	429.032258064516	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	7	14	21	0	0	0	0	0	0	1	1	1	1	0	0	0	0	10	0	0	2	4	4	0	0	2	4	4	0	0	0	0	0
2016-12-24	3011.0	2	-4.8	-3.45	-0.74374999775	-1.10333333213333	-2.80322580587097	-6.4	-5.66377779333333	-3.11658331275	-3.1749555528	-4.7294220403871	1	1.78611111666667	5.414583355	4.82277777	3.60640052990322	0	0	0	0	0	0	0	0	0	0	200	400	837.5	606.666666666667	422.58064516129	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	3	6	14	22	0	0	0	0	0	0	0	1	1	1	0	0	0	0	10	0	0	1	4	4	0	0	2	4	4	0	0	0	0	0
2016-12-25	3011.0	2	-4.65	-4.35	-1.34999999775	-0.963333332133333	-2.911290322	-7.01925	-6.53044446	-3.71898956275	-3.1123499868	-4.85657257877419	1.25833333	1.25277777666667	4.889583335	4.92166665866667	3.5308628953871	0	0	0	0	0	0	0	0	0	0	0	133.333333333333	737.5	606.666666666667	403.225806451613	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	5	13	22	0	0	0	0	0	1	1	2	2	2	0	0	0	0	10	0	0	1	4	4	0	0	2	4	4	0	0	0	0	0
2016-12-26	3011.0	2	-4	-4.48333333333333	-1.98749999775	-0.9099999988	-2.82580646329032	-5.50541639	-6.30822213	-4.37315619375	-3.0460444128	-4.75935213974194	1.49166667	1.25	4.31145829375	4.93999999	3.5241424653871	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	662.5	606.666666666667	390.322580645161	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	4	12	22	0	0	0	0	0	1	2	3	3	3	0	0	0	0	10	0	0	1	4	4	0	0	2	4	4	0	0	0	0	0
2016-12-27	3011.0	3	-2.3	-3.65	-2.52499999775	-0.9499999988	-2.72580646329032	-4.5	-5.67488879666667	-4.81586453125	-3.1260444128	-4.64456720425807	3.3	2.01666666666667	3.59687504375	4.95999999	3.59833601377419	0	0	0	0	0	0	0	0	0	0	0	0	350	606.666666666667	390.322580645161	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	5	12	23	0	0	0	0	0	0	2	3	3	3	0	0	0	0	10	0	0	0	4	4	0	0	0	4	4	0	0	0	0	0
2016-12-28	3011.0	3	-1.05	-2.45	-2.68125	-0.896666665466667	-2.60161291490323	-3.25833321	-4.42124986666667	-4.87836453125	-3.13271107346667	-4.527094082	4.9333334	3.24166669	3.01354171875	4.96777777666667	3.71876612345161	0	0	0	0	0	0	0	0	0	0	200	66.6666666666667	275	593.333333333333	390.322580645161	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	5	12	24	0	0	0	0	0	0	1	3	3	3	0	0	0	0	10	2	2	2	6	6	0	0	0	4	4	0	0	0	0	0
2016-12-29	3011.0	3	-1.1	-1.48333333333333	-2.93125	-1.02666666546667	-2.52903226974194	-3.0583334	-3.60555553666667	-5.0415832975	-3.2565999668	-4.43677149522581	4	4.0777778	2.54270834375	4.83333334933333	3.70586289764516	0	0	0	0	0	0	0	0	0	0	400	200	225	593.333333333333	396.774193548387	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	3	6	12	25	0	0	0	0	0	0	0	2	3	3	0	0	0	0	10	0	2	2	6	6	0	0	0	2	4	0	0	0	0	0
